Competição,Ano,Jogo
Copa do Brasil,2016,514
Serie A,2016,515
Serie B,2016,515
Serie C,2016,515
Serie D,2016,515
Copa do Brasil,2016,515
Serie A,2016,516
Serie B,2016,516
Serie C,2016,516
Serie D,2016,516
Copa do Brasil,2016,516
Serie A,2016,517
Serie B,2016,517
Serie C,2016,517
Serie D,2016,517
Copa do Brasil,2016,517
Serie A,2016,518
Serie B,2016,518
Serie C,2016,518
Serie D,2016,518
Copa do Brasil,2016,518
Serie A,2016,519
Serie B,2016,519
Serie C,2016,519
Serie D,2016,519
Copa do Brasil,2016,519
Serie A,2016,520
Serie B,2016,520
Serie C,2016,520
Serie D,2016,520
Copa do Brasil,2016,520
Serie A,2016,521
Serie B,2016,521
Serie C,2016,521
Serie D,2016,521
Copa do Brasil,2016,521
Serie A,2016,522
Serie B,2016,522
Serie C,2016,522
Serie D,2016,522
Copa do Brasil,2016,522
Serie A,2016,523
Serie B,2016,523
Serie C,2016,523
Serie D,2016,523
Copa do Brasil,2016,523
Serie A,2016,524
Serie B,2016,524
Serie C,2016,524
Serie D,2016,524
Copa do Brasil,2016,524
Serie A,2016,525
Serie B,2016,525
Serie C,2016,525
Serie D,2016,525
Copa do Brasil,2016,525
Serie A,2016,526
Serie B,2016,526
Serie C,2016,526
Serie D,2016,526
Copa do Brasil,2016,526
Serie A,2016,527
Serie B,2016,527
Serie C,2016,527
Serie D,2016,527
Copa do Brasil,2016,527
Serie A,2016,528
Serie B,2016,528
Serie C,2016,528
Serie D,2016,528
Copa do Brasil,2016,528
Serie A,2016,529
Serie B,2016,529
Serie C,2016,529
Serie D,2016,529
Copa do Brasil,2016,529
Serie A,2016,530
Serie B,2016,530
Serie C,2016,530
Serie D,2016,530
Copa do Brasil,2016,530
Serie A,2016,531
Serie B,2016,531
Serie C,2016,531
Serie D,2016,531
Copa do Brasil,2016,531
Serie A,2016,532
Serie B,2016,532
Serie C,2016,532
Serie D,2016,532
Copa do Brasil,2016,532
Serie A,2016,533
Serie B,2016,533
Serie C,2016,533
Serie D,2016,533
Copa do Brasil,2016,533
Serie A,2016,534
Serie B,2016,534
Serie C,2016,534
Serie D,2016,534
Copa do Brasil,2016,534
Serie A,2016,535
Serie B,2016,535
Serie C,2016,535
Serie D,2016,535
Copa do Brasil,2016,535
Serie A,2016,536
Serie B,2016,536
Serie C,2016,536
Serie D,2016,536
Copa do Brasil,2016,536
Serie A,2016,537
Serie B,2016,537
Serie C,2016,537
Serie D,2016,537
Copa do Brasil,2016,537
Serie A,2016,538
Serie B,2016,538
Serie C,2016,538
Serie D,2016,538
Copa do Brasil,2016,538
Serie A,2016,539
Serie B,2016,539
Serie C,2016,539
Serie D,2016,539
Copa do Brasil,2016,539
Serie A,2016,540
Serie B,2016,540
Serie C,2016,540
Serie D,2016,540
Copa do Brasil,2016,540
Serie A,2016,541
Serie B,2016,541
Serie C,2016,541
Serie D,2016,541
Copa do Brasil,2016,541
Serie A,2016,542
Serie B,2016,542
Serie C,2016,542
Serie D,2016,542
Copa do Brasil,2016,542
Serie A,2016,543
Serie B,2016,543
Serie C,2016,543
Serie D,2016,543
Copa do Brasil,2016,543
Serie A,2016,544
Serie B,2016,544
Serie C,2016,544
Serie D,2016,544
Copa do Brasil,2016,544
Serie A,2016,545
Serie B,2016,545
Serie C,2016,545
Serie D,2016,545
Copa do Brasil,2016,545
Serie A,2016,546
Serie B,2016,546
Serie C,2016,546
Serie D,2016,546
Copa do Brasil,2016,546
Serie A,2016,547
Serie B,2016,547
Serie C,2016,547
Serie D,2016,547
Copa do Brasil,2016,547
Serie A,2016,548
Serie B,2016,548
Serie C,2016,548
Serie D,2016,548
Copa do Brasil,2016,548
Serie A,2016,549
Serie B,2016,549
Serie C,2016,549
Serie D,2016,549
Copa do Brasil,2016,549
Serie A,2016,550
Serie B,2016,550
Serie C,2016,550
Serie D,2016,550
Copa do Brasil,2016,550
Serie A,2016,551
Serie B,2016,551
Serie C,2016,551
Serie D,2016,551
Copa do Brasil,2016,551
Serie A,2016,552
Serie B,2016,552
Serie C,2016,552
Serie D,2016,552
Copa do Brasil,2016,552
Serie A,2016,553
Serie B,2016,553
Serie C,2016,553
Serie D,2016,553
Copa do Brasil,2016,553
Serie A,2016,554
Serie B,2016,554
Serie C,2016,554
Serie D,2016,554
Copa do Brasil,2016,554
Serie A,2016,555
Serie B,2016,555
Serie C,2016,555
Serie D,2016,555
Copa do Brasil,2016,555
Serie A,2016,556
Serie B,2016,556
Serie C,2016,556
Serie D,2016,556
Copa do Brasil,2016,556
Serie A,2016,557
Serie B,2016,557
Serie C,2016,557
Serie D,2016,557
Copa do Brasil,2016,557
Serie A,2016,558
Serie B,2016,558
Serie C,2016,558
Serie D,2016,558
Copa do Brasil,2016,558
Serie A,2016,559
Serie B,2016,559
Serie C,2016,559
Serie D,2016,559
Copa do Brasil,2016,559
Serie A,2016,560
Serie B,2016,560
Serie C,2016,560
Serie D,2016,560
Copa do Brasil,2016,560
Serie A,2016,561
Serie B,2016,561
Serie C,2016,561
Serie D,2016,561
Copa do Brasil,2016,561
Serie A,2016,562
Serie B,2016,562
Serie C,2016,562
Serie D,2016,562
Copa do Brasil,2016,562
Serie A,2016,563
Serie B,2016,563
Serie C,2016,563
Serie D,2016,563
Copa do Brasil,2016,563
Serie A,2016,564
Serie B,2016,564
Serie C,2016,564
Serie D,2016,564
Copa do Brasil,2016,564
Serie A,2016,565
Serie B,2016,565
Serie C,2016,565
Serie D,2016,565
Copa do Brasil,2016,565
Serie A,2016,566
Serie B,2016,566
Serie C,2016,566
Serie D,2016,566
Copa do Brasil,2016,566
Serie A,2016,567
Serie B,2016,567
Serie C,2016,567
Serie D,2016,567
Copa do Brasil,2016,567
Serie A,2016,568
Serie B,2016,568
Serie C,2016,568
Serie D,2016,568
Copa do Brasil,2016,568
Serie A,2016,569
Serie B,2016,569
Serie C,2016,569
Serie D,2016,569
Copa do Brasil,2016,569
Serie A,2016,570
Serie B,2016,570
Serie C,2016,570
Serie D,2016,570
Copa do Brasil,2016,570
Serie A,2016,571
Serie B,2016,571
Serie C,2016,571
Serie D,2016,571
Copa do Brasil,2016,571
Serie A,2016,572
Serie B,2016,572
Serie C,2016,572
Serie D,2016,572
Copa do Brasil,2016,572
Serie A,2016,573
Serie B,2016,573
Serie C,2016,573
Serie D,2016,573
Copa do Brasil,2016,573
Serie A,2016,574
Serie B,2016,574
Serie C,2016,574
Serie D,2016,574
Copa do Brasil,2016,574
Serie A,2016,575
Serie B,2016,575
Serie C,2016,575
Serie D,2016,575
Copa do Brasil,2016,575
Serie A,2016,576
Serie B,2016,576
Serie C,2016,576
Serie D,2016,576
Copa do Brasil,2016,576
Serie A,2016,577
Serie B,2016,577
Serie C,2016,577
Serie D,2016,577
Copa do Brasil,2016,577
Serie A,2016,578
Serie B,2016,578
Serie C,2016,578
Serie D,2016,578
Copa do Brasil,2016,578
Serie A,2016,579
Serie B,2016,579
Serie C,2016,579
Serie D,2016,579
Copa do Brasil,2016,579
Serie A,2016,580
Serie B,2016,580
Serie C,2016,580
Serie D,2016,580
Copa do Brasil,2016,580
Serie A,2016,581
Serie B,2016,581
Serie C,2016,581
Serie D,2016,581
Copa do Brasil,2016,581
Serie A,2016,582
Serie B,2016,582
Serie C,2016,582
Serie D,2016,582
Copa do Brasil,2016,582
Serie A,2016,583
Serie B,2016,583
Serie C,2016,583
Serie D,2016,583
Copa do Brasil,2016,583
Serie A,2016,584
Serie B,2016,584
Serie C,2016,584
Serie D,2016,584
Copa do Brasil,2016,584
Serie A,2016,585
Serie B,2016,585
Serie C,2016,585
Serie D,2016,585
Copa do Brasil,2016,585
Serie A,2016,586
Serie B,2016,586
Serie C,2016,586
Serie D,2016,586
Copa do Brasil,2016,586
Serie A,2016,587
Serie B,2016,587
Serie C,2016,587
Serie D,2016,587
Copa do Brasil,2016,587
Serie A,2016,588
Serie B,2016,588
Serie C,2016,588
Serie D,2016,588
Copa do Brasil,2016,588
Serie A,2016,589
Serie B,2016,589
Serie C,2016,589
Serie D,2016,589
Copa do Brasil,2016,589
Serie A,2016,590
Serie B,2016,590
Serie C,2016,590
Serie D,2016,590
Copa do Brasil,2016,590
Serie A,2016,591
Serie B,2016,591
Serie C,2016,591
Serie D,2016,591
Copa do Brasil,2016,591
Serie A,2016,592
Serie B,2016,592
Serie C,2016,592
Serie D,2016,592
Copa do Brasil,2016,592
Serie A,2016,593
Serie B,2016,593
Serie C,2016,593
Serie D,2016,593
Copa do Brasil,2016,593
Serie A,2016,594
Serie B,2016,594
Serie C,2016,594
Serie D,2016,594
Copa do Brasil,2016,594
Serie A,2016,595
Serie B,2016,595
Serie C,2016,595
Serie D,2016,595
Copa do Brasil,2016,595
Serie A,2016,596
Serie B,2016,596
Serie C,2016,596
Serie D,2016,596
Copa do Brasil,2016,596
Serie A,2016,597
Serie B,2016,597
Serie C,2016,597
Serie D,2016,597
Copa do Brasil,2016,597
Serie A,2016,598
Serie B,2016,598
Serie C,2016,598
Serie D,2016,598
Copa do Brasil,2016,598
Serie A,2016,599
Serie B,2016,599
Serie C,2016,599
Serie D,2016,599
Copa do Brasil,2016,599
Serie A,2016,600
Serie B,2016,600
Serie C,2016,600
Serie D,2016,600
Copa do Brasil,2016,600
Copa do Brasil,2017,18
Copa do Brasil,2017,121
Copa do Brasil,2017,122
Copa do Brasil,2017,123
Copa do Brasil,2017,124
Copa do Brasil,2017,125
Copa do Brasil,2017,126
Copa do Brasil,2017,127
Copa do Brasil,2017,128
Copa do Brasil,2017,129
Copa do Brasil,2017,130
Copa do Brasil,2017,131
Copa do Brasil,2017,132
Copa do Brasil,2017,133
Copa do Brasil,2017,134
Copa do Brasil,2017,135
Copa do Brasil,2017,136
Copa do Brasil,2017,137
Copa do Brasil,2017,138
Copa do Brasil,2017,139
Copa do Brasil,2017,140
Copa do Brasil,2017,141
Copa do Brasil,2017,142
Copa do Brasil,2017,143
Copa do Brasil,2017,144
Copa do Brasil,2017,145
Copa do Brasil,2017,146
Copa do Brasil,2017,147
Copa do Brasil,2017,148
Copa do Brasil,2017,149
Copa do Brasil,2017,150
Copa do Brasil,2017,151
Copa do Brasil,2017,152
Copa do Brasil,2017,153
Copa do Brasil,2017,154
Copa do Brasil,2017,155
Copa do Brasil,2017,156
Copa do Brasil,2017,157
Copa do Brasil,2017,158
Copa do Brasil,2017,159
Copa do Brasil,2017,160
Copa do Brasil,2017,161
Copa do Brasil,2017,162
Copa do Brasil,2017,163
Copa do Brasil,2017,164
Copa do Brasil,2017,165
Copa do Brasil,2017,166
Copa do Brasil,2017,167
Copa do Brasil,2017,168
Copa do Brasil,2017,169
Copa do Brasil,2017,170
Copa do Brasil,2017,171
Copa do Brasil,2017,172
Copa do Brasil,2017,173
Copa do Brasil,2017,174
Copa do Brasil,2017,175
Copa do Brasil,2017,176
Copa do Brasil,2017,177
Copa do Brasil,2017,178
Copa do Brasil,2017,179
Copa do Brasil,2017,180
Copa do Brasil,2017,181
Copa do Brasil,2017,182
Copa do Brasil,2017,183
Copa do Brasil,2017,184
Copa do Brasil,2017,185
Copa do Brasil,2017,186
Copa do Brasil,2017,187
Copa do Brasil,2017,188
Copa do Brasil,2017,189
Copa do Brasil,2017,190
Copa do Brasil,2017,191
Copa do Brasil,2017,192
Copa do Brasil,2017,193
Copa do Brasil,2017,194
Serie C,2017,195
Copa do Brasil,2017,195
Serie C,2017,196
Copa do Brasil,2017,196
Serie C,2017,197
Copa do Brasil,2017,197
Serie C,2017,198
Copa do Brasil,2017,198
Serie C,2017,199
Copa do Brasil,2017,199
Serie C,2017,200
Copa do Brasil,2017,200
Serie C,2017,201
Copa do Brasil,2017,201
Serie C,2017,202
Copa do Brasil,2017,202
Serie C,2017,203
Copa do Brasil,2017,203
Serie C,2017,204
Copa do Brasil,2017,204
Serie C,2017,205
Copa do Brasil,2017,205
Serie C,2017,206
Copa do Brasil,2017,206
Serie C,2017,207
Copa do Brasil,2017,207
Serie C,2017,208
Copa do Brasil,2017,208
Serie C,2017,209
Copa do Brasil,2017,209
Serie C,2017,210
Copa do Brasil,2017,210
Serie C,2017,211
Copa do Brasil,2017,211
Serie C,2017,212
Copa do Brasil,2017,212
Serie C,2017,213
Copa do Brasil,2017,213
Serie C,2017,214
Copa do Brasil,2017,214
Serie C,2017,215
Copa do Brasil,2017,215
Serie C,2017,216
Copa do Brasil,2017,216
Serie C,2017,217
Copa do Brasil,2017,217
Serie C,2017,218
Copa do Brasil,2017,218
Serie C,2017,219
Copa do Brasil,2017,219
Serie C,2017,220
Copa do Brasil,2017,220
Serie C,2017,221
Copa do Brasil,2017,221
Serie C,2017,222
Copa do Brasil,2017,222
Serie C,2017,223
Copa do Brasil,2017,223
Serie C,2017,224
Copa do Brasil,2017,224
Serie C,2017,225
Copa do Brasil,2017,225
Serie C,2017,226
Copa do Brasil,2017,226
Serie C,2017,227
Copa do Brasil,2017,227
Serie C,2017,228
Copa do Brasil,2017,228
Serie C,2017,229
Copa do Brasil,2017,229
Serie C,2017,230
Copa do Brasil,2017,230
Serie C,2017,231
Copa do Brasil,2017,231
Serie C,2017,232
Copa do Brasil,2017,232
Serie C,2017,233
Copa do Brasil,2017,233
Serie C,2017,234
Copa do Brasil,2017,234
Serie C,2017,235
Copa do Brasil,2017,235
Serie C,2017,236
Copa do Brasil,2017,236
Serie C,2017,237
Copa do Brasil,2017,237
Serie C,2017,238
Copa do Brasil,2017,238
Serie C,2017,239
Copa do Brasil,2017,239
Serie C,2017,240
Copa do Brasil,2017,240
Serie C,2017,241
Copa do Brasil,2017,241
Serie C,2017,242
Copa do Brasil,2017,242
Serie C,2017,243
Copa do Brasil,2017,243
Serie C,2017,244
Copa do Brasil,2017,244
Serie C,2017,245
Copa do Brasil,2017,245
Serie C,2017,246
Copa do Brasil,2017,246
Serie C,2017,247
Copa do Brasil,2017,247
Serie C,2017,248
Copa do Brasil,2017,248
Serie C,2017,249
Copa do Brasil,2017,249
Serie C,2017,250
Copa do Brasil,2017,250
Serie C,2017,251
Copa do Brasil,2017,251
Serie C,2017,252
Copa do Brasil,2017,252
Serie C,2017,253
Copa do Brasil,2017,253
Serie C,2017,254
Copa do Brasil,2017,254
Serie C,2017,255
Copa do Brasil,2017,255
Serie C,2017,256
Copa do Brasil,2017,256
Serie C,2017,257
Copa do Brasil,2017,257
Serie C,2017,258
Copa do Brasil,2017,258
Serie C,2017,259
Copa do Brasil,2017,259
Serie C,2017,260
Copa do Brasil,2017,260
Serie C,2017,261
Copa do Brasil,2017,261
Serie C,2017,262
Copa do Brasil,2017,262
Serie C,2017,263
Copa do Brasil,2017,263
Serie C,2017,264
Copa do Brasil,2017,264
Serie C,2017,265
Copa do Brasil,2017,265
Serie C,2017,266
Copa do Brasil,2017,266
Serie C,2017,267
Serie D,2017,267
Copa do Brasil,2017,267
Serie C,2017,268
Serie D,2017,268
Copa do Brasil,2017,268
Serie C,2017,269
Serie D,2017,269
Copa do Brasil,2017,269
Serie C,2017,270
Serie D,2017,270
Copa do Brasil,2017,270
Serie C,2017,271
Serie D,2017,271
Copa do Brasil,2017,271
Serie C,2017,272
Serie D,2017,272
Copa do Brasil,2017,272
Serie C,2017,273
Serie D,2017,273
Copa do Brasil,2017,273
Serie C,2017,274
Serie D,2017,274
Copa do Brasil,2017,274
Serie C,2017,275
Serie D,2017,275
Copa do Brasil,2017,275
Serie C,2017,276
Serie D,2017,276
Copa do Brasil,2017,276
Serie C,2017,277
Serie D,2017,277
Copa do Brasil,2017,277
Serie C,2017,278
Serie D,2017,278
Copa do Brasil,2017,278
Serie C,2017,279
Serie D,2017,279
Copa do Brasil,2017,279
Serie C,2017,280
Serie D,2017,280
Copa do Brasil,2017,280
Serie C,2017,281
Serie D,2017,281
Copa do Brasil,2017,281
Serie C,2017,282
Serie D,2017,282
Copa do Brasil,2017,282
Serie C,2017,283
Serie D,2017,283
Copa do Brasil,2017,283
Serie C,2017,284
Serie D,2017,284
Copa do Brasil,2017,284
Serie C,2017,285
Serie D,2017,285
Copa do Brasil,2017,285
Serie C,2017,286
Serie D,2017,286
Copa do Brasil,2017,286
Serie C,2017,287
Serie D,2017,287
Copa do Brasil,2017,287
Serie C,2017,288
Serie D,2017,288
Copa do Brasil,2017,288
Serie C,2017,289
Serie D,2017,289
Copa do Brasil,2017,289
Serie C,2017,290
Serie D,2017,290
Copa do Brasil,2017,290
Serie C,2017,291
Serie D,2017,291
Copa do Brasil,2017,291
Serie C,2017,292
Serie D,2017,292
Copa do Brasil,2017,292
Serie C,2017,293
Serie D,2017,293
Copa do Brasil,2017,293
Serie C,2017,294
Serie D,2017,294
Copa do Brasil,2017,294
Serie C,2017,295
Serie D,2017,295
Copa do Brasil,2017,295
Serie C,2017,296
Serie D,2017,296
Copa do Brasil,2017,296
Serie C,2017,297
Serie D,2017,297
Copa do Brasil,2017,297
Serie C,2017,298
Serie D,2017,298
Copa do Brasil,2017,298
Serie C,2017,299
Serie D,2017,299
Copa do Brasil,2017,299
Serie C,2017,300
Serie D,2017,300
Copa do Brasil,2017,300
Serie C,2017,301
Serie D,2017,301
Copa do Brasil,2017,301
Serie C,2017,302
Serie D,2017,302
Copa do Brasil,2017,302
Serie C,2017,303
Serie D,2017,303
Copa do Brasil,2017,303
Serie C,2017,304
Serie D,2017,304
Copa do Brasil,2017,304
Serie C,2017,305
Serie D,2017,305
Copa do Brasil,2017,305
Serie C,2017,306
Serie D,2017,306
Copa do Brasil,2017,306
Serie C,2017,307
Serie D,2017,307
Copa do Brasil,2017,307
Serie C,2017,308
Serie D,2017,308
Copa do Brasil,2017,308
Serie C,2017,309
Serie D,2017,309
Copa do Brasil,2017,309
Serie C,2017,310
Serie D,2017,310
Copa do Brasil,2017,310
Serie C,2017,311
Serie D,2017,311
Copa do Brasil,2017,311
Serie C,2017,312
Serie D,2017,312
Copa do Brasil,2017,312
Serie C,2017,313
Serie D,2017,313
Copa do Brasil,2017,313
Serie C,2017,314
Serie D,2017,314
Copa do Brasil,2017,314
Serie C,2017,315
Serie D,2017,315
Copa do Brasil,2017,315
Serie C,2017,316
Serie D,2017,316
Copa do Brasil,2017,316
Serie C,2017,317
Serie D,2017,317
Copa do Brasil,2017,317
Serie C,2017,318
Serie D,2017,318
Copa do Brasil,2017,318
Serie C,2017,319
Serie D,2017,319
Copa do Brasil,2017,319
Serie C,2017,320
Serie D,2017,320
Copa do Brasil,2017,320
Serie C,2017,321
Serie D,2017,321
Copa do Brasil,2017,321
Serie C,2017,322
Serie D,2017,322
Copa do Brasil,2017,322
Serie C,2017,323
Serie D,2017,323
Copa do Brasil,2017,323
Serie C,2017,324
Serie D,2017,324
Copa do Brasil,2017,324
Serie C,2017,325
Serie D,2017,325
Copa do Brasil,2017,325
Serie C,2017,326
Serie D,2017,326
Copa do Brasil,2017,326
Serie C,2017,327
Serie D,2017,327
Copa do Brasil,2017,327
Serie C,2017,328
Serie D,2017,328
Copa do Brasil,2017,328
Serie C,2017,329
Serie D,2017,329
Copa do Brasil,2017,329
Serie C,2017,330
Serie D,2017,330
Copa do Brasil,2017,330
Serie C,2017,331
Serie D,2017,331
Copa do Brasil,2017,331
Serie C,2017,332
Serie D,2017,332
Copa do Brasil,2017,332
Serie C,2017,333
Serie D,2017,333
Copa do Brasil,2017,333
Serie C,2017,334
Serie D,2017,334
Copa do Brasil,2017,334
Serie C,2017,335
Serie D,2017,335
Copa do Brasil,2017,335
Serie C,2017,336
Serie D,2017,336
Copa do Brasil,2017,336
Serie C,2017,337
Serie D,2017,337
Copa do Brasil,2017,337
Serie C,2017,338
Serie D,2017,338
Copa do Brasil,2017,338
Serie C,2017,339
Serie D,2017,339
Copa do Brasil,2017,339
Serie C,2017,340
Serie D,2017,340
Copa do Brasil,2017,340
Serie C,2017,341
Serie D,2017,341
Copa do Brasil,2017,341
Serie C,2017,342
Serie D,2017,342
Copa do Brasil,2017,342
Serie C,2017,343
Serie D,2017,343
Copa do Brasil,2017,343
Serie C,2017,344
Serie D,2017,344
Copa do Brasil,2017,344
Serie C,2017,345
Serie D,2017,345
Copa do Brasil,2017,345
Serie C,2017,346
Serie D,2017,346
Copa do Brasil,2017,346
Serie C,2017,347
Serie D,2017,347
Copa do Brasil,2017,347
Serie C,2017,348
Serie D,2017,348
Copa do Brasil,2017,348
Serie C,2017,349
Serie D,2017,349
Copa do Brasil,2017,349
Serie C,2017,350
Serie D,2017,350
Copa do Brasil,2017,350
Serie C,2017,351
Serie D,2017,351
Copa do Brasil,2017,351
Serie C,2017,352
Serie D,2017,352
Copa do Brasil,2017,352
Serie C,2017,353
Serie D,2017,353
Copa do Brasil,2017,353
Serie C,2017,354
Serie D,2017,354
Copa do Brasil,2017,354
Serie C,2017,355
Serie D,2017,355
Copa do Brasil,2017,355
Serie C,2017,356
Serie D,2017,356
Copa do Brasil,2017,356
Serie C,2017,357
Serie D,2017,357
Copa do Brasil,2017,357
Serie C,2017,358
Serie D,2017,358
Copa do Brasil,2017,358
Serie C,2017,359
Serie D,2017,359
Copa do Brasil,2017,359
Serie C,2017,360
Serie D,2017,360
Copa do Brasil,2017,360
Serie C,2017,361
Serie D,2017,361
Copa do Brasil,2017,361
Serie C,2017,362
Serie D,2017,362
Copa do Brasil,2017,362
Serie C,2017,363
Serie D,2017,363
Copa do Brasil,2017,363
Serie C,2017,364
Serie D,2017,364
Copa do Brasil,2017,364
Serie C,2017,365
Serie D,2017,365
Copa do Brasil,2017,365
Serie C,2017,366
Serie D,2017,366
Copa do Brasil,2017,366
Serie C,2017,367
Serie D,2017,367
Copa do Brasil,2017,367
Serie C,2017,368
Serie D,2017,368
Copa do Brasil,2017,368
Serie C,2017,369
Serie D,2017,369
Copa do Brasil,2017,369
Serie C,2017,370
Serie D,2017,370
Copa do Brasil,2017,370
Serie C,2017,371
Serie D,2017,371
Copa do Brasil,2017,371
Serie C,2017,372
Serie D,2017,372
Copa do Brasil,2017,372
Serie C,2017,373
Serie D,2017,373
Copa do Brasil,2017,373
Serie C,2017,374
Serie D,2017,374
Copa do Brasil,2017,374
Serie C,2017,375
Serie D,2017,375
Copa do Brasil,2017,375
Serie C,2017,376
Serie D,2017,376
Copa do Brasil,2017,376
Serie C,2017,377
Serie D,2017,377
Copa do Brasil,2017,377
Serie C,2017,378
Serie D,2017,378
Copa do Brasil,2017,378
Serie C,2017,379
Serie D,2017,379
Copa do Brasil,2017,379
Serie C,2017,380
Serie D,2017,380
Copa do Brasil,2017,380
Serie A,2017,381
Serie B,2017,381
Serie C,2017,381
Serie D,2017,381
Copa do Brasil,2017,381
Serie A,2017,382
Serie B,2017,382
Serie C,2017,382
Serie D,2017,382
Copa do Brasil,2017,382
Serie A,2017,383
Serie B,2017,383
Serie C,2017,383
Serie D,2017,383
Copa do Brasil,2017,383
Serie A,2017,384
Serie B,2017,384
Serie C,2017,384
Serie D,2017,384
Copa do Brasil,2017,384
Serie A,2017,385
Serie B,2017,385
Serie C,2017,385
Serie D,2017,385
Copa do Brasil,2017,385
Serie A,2017,386
Serie B,2017,386
Serie C,2017,386
Serie D,2017,386
Copa do Brasil,2017,386
Serie A,2017,387
Serie B,2017,387
Serie C,2017,387
Serie D,2017,387
Copa do Brasil,2017,387
Serie A,2017,388
Serie B,2017,388
Serie C,2017,388
Serie D,2017,388
Copa do Brasil,2017,388
Serie A,2017,389
Serie B,2017,389
Serie C,2017,389
Serie D,2017,389
Copa do Brasil,2017,389
Serie A,2017,390
Serie B,2017,390
Serie C,2017,390
Serie D,2017,390
Copa do Brasil,2017,390
Serie A,2017,391
Serie B,2017,391
Serie C,2017,391
Serie D,2017,391
Copa do Brasil,2017,391
Serie A,2017,392
Serie B,2017,392
Serie C,2017,392
Serie D,2017,392
Copa do Brasil,2017,392
Serie A,2017,393
Serie B,2017,393
Serie C,2017,393
Serie D,2017,393
Copa do Brasil,2017,393
Serie A,2017,394
Serie B,2017,394
Serie C,2017,394
Serie D,2017,394
Copa do Brasil,2017,394
Serie A,2017,395
Serie B,2017,395
Serie C,2017,395
Serie D,2017,395
Copa do Brasil,2017,395
Serie A,2017,396
Serie B,2017,396
Serie C,2017,396
Serie D,2017,396
Copa do Brasil,2017,396
Serie A,2017,397
Serie B,2017,397
Serie C,2017,397
Serie D,2017,397
Copa do Brasil,2017,397
Serie A,2017,398
Serie B,2017,398
Serie C,2017,398
Serie D,2017,398
Copa do Brasil,2017,398
Serie A,2017,399
Serie B,2017,399
Serie C,2017,399
Serie D,2017,399
Copa do Brasil,2017,399
Serie A,2017,400
Serie B,2017,400
Serie C,2017,400
Serie D,2017,400
Copa do Brasil,2017,400
Serie A,2017,401
Serie B,2017,401
Serie C,2017,401
Serie D,2017,401
Copa do Brasil,2017,401
Serie A,2017,402
Serie B,2017,402
Serie C,2017,402
Serie D,2017,402
Copa do Brasil,2017,402
Serie A,2017,403
Serie B,2017,403
Serie C,2017,403
Serie D,2017,403
Copa do Brasil,2017,403
Serie A,2017,404
Serie B,2017,404
Serie C,2017,404
Serie D,2017,404
Copa do Brasil,2017,404
Serie A,2017,405
Serie B,2017,405
Serie C,2017,405
Serie D,2017,405
Copa do Brasil,2017,405
Serie A,2017,406
Serie B,2017,406
Serie C,2017,406
Serie D,2017,406
Copa do Brasil,2017,406
Serie A,2017,407
Serie B,2017,407
Serie C,2017,407
Serie D,2017,407
Copa do Brasil,2017,407
Serie A,2017,408
Serie B,2017,408
Serie C,2017,408
Serie D,2017,408
Copa do Brasil,2017,408
Serie A,2017,409
Serie B,2017,409
Serie C,2017,409
Serie D,2017,409
Copa do Brasil,2017,409
Serie A,2017,410
Serie B,2017,410
Serie C,2017,410
Serie D,2017,410
Copa do Brasil,2017,410
Serie A,2017,411
Serie B,2017,411
Serie C,2017,411
Serie D,2017,411
Copa do Brasil,2017,411
Serie A,2017,412
Serie B,2017,412
Serie C,2017,412
Serie D,2017,412
Copa do Brasil,2017,412
Serie A,2017,413
Serie B,2017,413
Serie C,2017,413
Serie D,2017,413
Copa do Brasil,2017,413
Serie A,2017,414
Serie B,2017,414
Serie C,2017,414
Serie D,2017,414
Copa do Brasil,2017,414
Serie A,2017,415
Serie B,2017,415
Serie C,2017,415
Serie D,2017,415
Copa do Brasil,2017,415
Serie A,2017,416
Serie B,2017,416
Serie C,2017,416
Serie D,2017,416
Copa do Brasil,2017,416
Serie A,2017,417
Serie B,2017,417
Serie C,2017,417
Serie D,2017,417
Copa do Brasil,2017,417
Serie A,2017,418
Serie B,2017,418
Serie C,2017,418
Serie D,2017,418
Copa do Brasil,2017,418
Serie A,2017,419
Serie B,2017,419
Serie C,2017,419
Serie D,2017,419
Copa do Brasil,2017,419
Serie A,2017,420
Serie B,2017,420
Serie C,2017,420
Serie D,2017,420
Copa do Brasil,2017,420
Serie A,2017,421
Serie B,2017,421
Serie C,2017,421
Serie D,2017,421
Copa do Brasil,2017,421
Serie A,2017,422
Serie B,2017,422
Serie C,2017,422
Serie D,2017,422
Copa do Brasil,2017,422
Serie A,2017,423
Serie B,2017,423
Serie C,2017,423
Serie D,2017,423
Copa do Brasil,2017,423
Serie A,2017,424
Serie B,2017,424
Serie C,2017,424
Serie D,2017,424
Copa do Brasil,2017,424
Serie A,2017,425
Serie B,2017,425
Serie C,2017,425
Serie D,2017,425
Copa do Brasil,2017,425
Serie A,2017,426
Serie B,2017,426
Serie C,2017,426
Serie D,2017,426
Copa do Brasil,2017,426
Serie A,2017,427
Serie B,2017,427
Serie C,2017,427
Serie D,2017,427
Copa do Brasil,2017,427
Serie A,2017,428
Serie B,2017,428
Serie C,2017,428
Serie D,2017,428
Copa do Brasil,2017,428
Serie A,2017,429
Serie B,2017,429
Serie C,2017,429
Serie D,2017,429
Copa do Brasil,2017,429
Serie A,2017,430
Serie B,2017,430
